"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.634970937E1,-2.380508557E-2,-1.409394741E-1,3.196811676E-2,1.464669859E-1
1.635788502E1,1.881316304E-3,-4.756906629E-2,9.182739258E-2,1.034341600E-1
1.636606172E1,-1.723926365E-1,3.626983613E-2,-3.985881805E-2,1.806196211E-1
1.637423868E1,-8.384007961E-2,6.268844754E-2,2.957344055E-2,1.087823000E-1
1.638241502E1,-1.578728110E-1,-6.530910730E-3,3.914642334E-2,1.627848878E-1
1.639059126E1,-8.311142027E-2,-9.964232892E-2,-3.268623352E-2,1.338076670E-1
1.639876833E1,-9.217879176E-2,-6.574544311E-2,4.870891571E-2,1.232556344E-1
1.640694472E1,1.628430784E-1,1.001451969E0,-1.856961250E0,2.116064507E0
1.641512118E1,-3.206287697E-2,1.422251463E-1,-9.902219772E-1,1.000897390E0
1.642329764E1,3.665826917E-1,-1.052807197E-1,-8.609962463E-1,9.416907327E-1
1.643147418E1,1.979972422E-2,3.579308093E-2,2.906322479E-1,2.934966393E-1
1.643965002E1,-1.038966179E-1,-3.026947677E-1,-1.235599518E-1,3.430534817E-1
1.644782576E1,-2.005346119E-3,1.315193176E-1,-1.666584015E-1,2.123119759E-1
1.645600041E1,2.334904075E-1,3.777788579E-2,1.290512085E-2,2.368786212E-1
1.646417614E1,-9.540303051E-2,8.117820323E-2,2.248477936E-2,1.272682373E-1
1.647235183E1,-6.336333603E-2,-2.060516626E-1,-1.570882797E-1,2.667375632E-1
1.648052795E1,-1.285454929E-1,-1.098428294E-1,3.337221146E-1,3.741120697E-1
1.648870387E1,-5.908909813E-2,3.913210332E-2,2.007484436E-2,7.366031770E-2
1.649688022E1,-1.161130592E-1,1.111430377E-1,-2.241392136E-1,2.758140758E-1
1.650505537E1,8.070401847E-3,1.321833581E-2,5.837631226E-2,6.039577485E-2
1.651323118E1,2.515155077E-2,-1.159217432E-1,-1.259813309E-1,1.730368365E-1
1.652140810E1,1.289434731E-3,-1.040168852E-1,1.493520737E-1,1.820088376E-1
1.652958379E1,2.950886637E-2,-3.370650113E-3,8.950042725E-2,9.429984599E-2
1.653775945E1,1.523292303E0,1.156427741E0,1.759195328E-1,1.920596845E0
1.654593260E1,-7.097253948E-2,9.223059416E-1,-6.393638611E0,6.460208978E0
1.655410599E1,4.645532370E-1,-3.466288447E-1,-2.333421707E-1,6.248278440E-1
1.656227960E1,-3.219700754E-1,-9.893205762E-2,4.825448990E-1,5.884741804E-1
1.657045376E1,2.031645179E-2,-1.555467844E-1,-6.308155060E-1,6.500275094E-1
1.657862948E1,-2.128192335E-1,1.370453686E-1,-2.477188110E-1,3.541723712E-1
1.658680483E1,2.600742877E-2,-1.790784299E-2,1.473312378E-1,1.506770415E-1
1.659498118E1,-1.774944663E-1,1.157762855E-1,1.880598068E-1,2.833282986E-1
1.660315487E1,-4.959918559E-2,-1.933727115E-1,-2.045955658E-1,2.858538618E-1
1.661132791E1,-1.826220006E-2,-1.258613616E-1,3.700046539E-1,3.912518808E-1
1.661950279E1,1.640442312E-1,8.517114818E-2,-2.812252045E-1,3.365297162E-1
1.662767641E1,5.110406876E-2,5.113701522E-2,1.569242477E-1,1.727768494E-1
1.663585056E1,1.649375856E-1,2.000679076E-2,-1.327638626E-1,2.126756263E-1
1.664402483E1,-5.728121847E-2,-1.332696974E-1,-1.207971573E-1,1.887694452E-1
1.665221756E1,-5.314304307E-2,-1.115633547E-1,1.449642181E-1,1.904867179E-1
1.666039087E1,-2.371885478E-1,-4.929940403E-2,-2.502822876E-2,2.435472248E-1
1.666856360E1,-1.581910253E-1,7.275421917E-2,-5.873680115E-3,1.742184749E-1
1.667673598E1,-1.629863977E-1,2.499799430E-2,1.210184097E-1,2.045358674E-1
1.668490987E1,-8.093195409E-2,-5.880186707E-2,-1.040430069E-1,1.443349855E-1
1.669308448E1,-7.838978618E-2,-1.208020821E-1,5.396938324E-2,1.537881528E-1
1.670125772E1,-8.837644011E-2,-1.223226786E0,-1.183930397E0,1.704636427E0
1.670943202E1,7.447571754E-1,6.061240435E-1,6.601962090E0,6.671428111E0
1.671760664E1,-4.130441546E-1,-1.032438949E-1,-2.766323090E-1,5.077304500E-1
1.672578233E1,1.143558547E-1,1.724803448E-1,1.111944199E0,1.131037856E0
1.673395914E1,-1.616985351E-2,-1.904879212E-1,-9.087820053E-1,9.286720872E-1
1.674213425E1,-2.586001754E-1,6.278680265E-2,5.540857315E-1,6.146765256E-1
1.675030887E1,-1.087737381E-1,4.348064959E-2,-1.210889816E-1,1.684779940E-1
1.675848272E1,-4.441618174E-2,4.889733344E-2,1.590280533E-1,1.722024046E-1
1.676665445E1,-1.868592948E-1,-1.753260940E-2,2.972412109E-2,1.900192406E-1
1.677482695E1,7.124695182E-2,-1.174772903E-1,-1.163263321E-1,1.800246023E-1
1.678299979E1,-8.050404489E-3,-8.364800364E-2,1.949195862E-1,2.122626736E-1
1.679117422E1,-9.849111736E-2,6.786144525E-2,-3.198461533E-1,3.414780194E-1
1.679934745E1,-7.643515617E-2,7.549588382E-2,2.499637604E-1,2.720732311E-1
1.680752160E1,5.650289357E-3,-3.154508770E-2,-4.214191437E-2,5.294298135E-2
1.681569483E1,-3.219055384E-2,-1.459554434E-1,-1.355257034E-1,2.017583691E-1
1.682386795E1,5.142243207E-2,-2.816465497E-2,1.469869614E-1,1.582487950E-1
1.683204087E1,-5.092431605E-2,3.177607805E-2,-1.666593552E-1,1.771393400E-1
1.684022845E1,4.699349403E-2,6.778577715E-2,1.397991180E-1,1.623178779E-1
1.684840006E1,-1.797185540E-1,-2.429729551E-1,3.241415024E-1,4.431730239E-1
1.685657298E1,3.996896744E-1,-1.108477354E0,1.468013287E1,1.472734785E1
1.686474695E1,-1.219005883E-2,6.109358072E-1,-6.218630791E0,6.248580644E0
1.687292037E1,-2.656719983E-1,-5.153228641E-1,8.083353043E-1,9.947588798E-1
1.688109383E1,2.393840253E-1,5.244798064E-1,-1.569173813E0,1.671732704E0
1.688926818E1,2.679962218E-1,-2.258867919E-1,-5.847454071E-2,3.553394005E-1
1.689744291E1,-2.683107853E-1,8.040823042E-2,-5.899600983E-1,6.530766253E-1
1.690561898E1,-2.510341406E-1,-1.989842653E-1,9.494962692E-1,1.002075867E0
1.691379433E1,-3.016757369E-1,5.312772095E-2,6.361103058E-2,3.128532694E-1
1.692196906E1,8.802064508E-2,-4.881522059E-2,-1.494808197E-1,1.802084215E-1
1.693014341E1,2.009036243E-1,-5.259639025E-2,1.473846436E-1,2.546583587E-1
1.693831733E1,1.169169992E-1,3.365859389E-2,-2.572345734E-1,2.845559899E-1
1.694649079E1,6.373116374E-2,-2.534240484E-3,4.131498337E-1,4.180440990E-1
1.695466306E1,6.846296042E-2,7.417514920E-3,-2.596254349E-1,2.686029838E-1
1.696283660E1,-9.893541038E-2,-8.324405551E-2,4.203891754E-2,1.359597690E-1
1.697101002E1,-7.499527931E-2,-4.914224148E-2,5.639648438E-2,1.059236294E-1
1.697918494E1,-2.754571140E-1,-5.119760334E-2,-7.290172577E-2,2.895038477E-1
1.698736087E1,-9.776731580E-2,-5.587786436E-4,2.046203613E-2,9.988721237E-2
1.699553687E1,-1.853885651E-1,1.450947672E-2,-5.892753601E-3,1.860488364E-1
1.700371379E1,-9.049847722E-2,-5.676201731E-2,-4.422283173E-2,1.156181639E-1
1.701188998E1,-8.946118504E-2,-5.117412657E-2,8.025741577E-2,1.306267493E-1
1.702006514E1,-5.338106155E-1,3.271613717E-1,-6.247628212E0,6.278920816E0
1.702824041E1,3.389328420E-1,-2.174765617E-1,6.644811630E-1,7.769856770E-1
1.703641502E1,-5.430608988E-1,-1.032626629E-1,-5.925579071E-1,8.103722543E-1
1.704458879E1,-5.550402775E-2,5.978591740E-3,7.361907959E-1,7.383043604E-1
1.705276306E1,-5.292094871E-2,-2.302877009E-1,-1.999740601E-1,3.095523812E-1
1.706093868E1,-2.753765285E-1,8.599034697E-2,2.118225098E-1,3.579041043E-1
1.706911410E1,1.095067933E-1,9.067804366E-2,5.139732361E-2,1.511817789E-1
1.707728818E1,-1.061050743E-1,5.343258381E-3,-2.522754669E-2,1.091937100E-1
1.708546298E1,-4.246500507E-2,-1.691316068E-1,-8.509826660E-2,1.940373471E-1
1.709363656E1,-4.498211667E-2,-6.076464429E-2,8.727836609E-2,1.154696757E-1
1.710181279E1,-1.164439917E-1,-5.324602127E-3,1.447315216E-1,1.858353248E-1
1.710998837E1,-8.897681534E-2,9.113845229E-2,-2.742729187E-1,3.024049026E-1
1.711816256E1,-5.477011204E-2,1.264281571E-2,1.686429977E-1,1.777640758E-1
1.712633510E1,3.441250324E-2,-6.845051795E-2,-1.426115036E-1,1.618880315E-1
1.713451129E1,3.470733762E-3,-1.401021183E-1,7.286262512E-2,1.579544608E-1
1.714270702E1,3.450433165E-2,-1.313389838E-2,6.568050385E-2,7.534571504E-2
1.715088510E1,-4.143122956E-2,5.384952575E-2,-5.164051056E-2,8.534084917E-2
1.715906079E1,-8.541420102E-4,3.962700069E-2,7.285690308E-2,8.294068403E-2
1.716723614E1,-1.742629111E-1,-3.376399577E-1,5.181560516E-1,6.425371562E-1
1.717541241E1,-6.094887257E-1,-6.127361059E-1,-9.685316086E-1,1.298066069E0
1.718358825E1,-8.998084664E-1,2.259711921E-1,-2.560708523E0,2.723590717E0
1.719176229E1,-2.545164227E-1,-2.361230254E-1,-1.689729691E-1,3.861146939E-1
1.719993806E1,8.130731434E-2,2.322545946E-1,9.730587006E-1,1.003691342E0
1.720811383E1,-2.956490517E-1,-1.139329001E-1,-1.475067139E-1,3.494957770E-1
1.721628983E1,-1.079782844E-1,-1.884172857E-2,-2.313308716E-1,2.559849464E-1
1.722446648E1,4.392263293E-2,-4.748254269E-2,2.953681946E-1,3.023675907E-1
1.723264260E1,-4.797627404E-2,5.410891026E-2,-1.260337830E-1,1.453066120E-1
1.724081844E1,2.615476847E-1,-8.922743052E-2,-1.619548798E-1,3.203093954E-1
1.724899571E1,1.467274725E-1,-7.205310464E-2,4.102535248E-1,4.416203751E-1
1.725717268E1,1.379700005E-1,-1.641682535E-2,-2.122507095E-1,2.536840493E-1
1.726535029E1,1.589597762E-2,6.016724557E-2,2.713794708E-1,2.784234127E-1
1.727352837E1,8.534125984E-2,1.517500728E-2,-1.212759018E-1,1.490679571E-1
1.728170641E1,-6.027765945E-2,-2.541180700E-2,8.007049561E-3,6.590348250E-2
1.728988352E1,-5.087549984E-2,-8.030612022E-2,8.940887451E-2,1.305041619E-1
1.729806068E1,-1.870641708E-1,-4.161966592E-2,-1.833629608E-2,1.925134290E-1
1.730623679E1,-1.578526497E-1,1.342914253E-2,-4.228115082E-2,1.639679743E-1
1.731441244E1,-1.429088414E-1,4.983505607E-2,1.085453033E-1,1.862486312E-1
1.732258637E1,-9.112358838E-2,2.208136022E-3,-5.187988281E-2,1.048804389E-1
1.733077602E1,-9.279374033E-3,-4.747920483E-2,-8.793830872E-3,4.917024645E-2
1.733895018E1,-3.196232766E-2,-2.455283701E-1,1.563911438E-1,2.928548459E-1
1.734712306E1,6.163434982E-1,-1.593213081E-1,5.371262550E0,5.408856069E0
1.735529660E1,8.578679711E-2,3.606266379E-1,-2.531911373E0,2.558903310E0
1.736347118E1,-3.713811636E-1,-7.364245653E-1,1.328411102E-1,8.353992277E-1
1.737164729E1,1.404149830E-1,9.432461858E-2,-2.741489410E-1,3.221352868E-1
1.737982475E1,3.523754179E-1,-1.080877334E-2,4.919824600E-1,6.052536706E-1
1.738800148E1,-4.836991429E-3,1.142537445E-1,-4.609127045E-1,4.748871821E-1
1.739617944E1,-1.819433421E-1,-5.742516369E-2,2.812795639E-1,3.398811884E-1
1.740435625E1,-2.006787062E-1,-1.620216668E-2,2.987861633E-2,2.035366921E-1
1.741253183E1,-1.783820838E-1,-5.829953402E-2,-2.813863754E-1,3.382266928E-1
1.742070591E1,1.795758307E-2,-9.659431875E-3,2.237806320E-1,2.247077005E-1
1.742888083E1,-4.894882441E-2,9.136678278E-2,-1.904239655E-1,2.168067412E-1
1.743705514E1,-6.291764975E-2,-6.679810584E-3,1.567306519E-1,1.690199626E-1
1.744522883E1,7.540967315E-2,-4.937817156E-2,4.420280457E-2,1.003927814E-1
1.745340125E1,-4.886125773E-2,-5.866740644E-2,-1.928291321E-1,2.073942170E-1
1.746157329E1,4.708112776E-2,-6.554536521E-2,1.639022827E-1,1.826931465E-1
1.746974552E1,-6.728248298E-2,-5.267776549E-3,-1.806735992E-2,6.986495173E-2
1.747791790E1,-1.911666989E-2,7.003836334E-3,-1.567935944E-2,2.569714193E-2
1.748609064E1,-8.607763052E-2,9.623758495E-3,8.487415314E-2,1.212666363E-1
1.749426364E1,-2.066594362E-1,-4.914228916E-1,4.272108078E-1,6.831644423E-1
1.750243910E1,4.155398309E-1,-2.875244617E-1,9.180410385E0,9.194306853E0
1.751061510E1,5.974832177E-1,6.085172892E-1,-3.056409359E0,3.173155788E0
1.751878994E1,3.030352592E-1,1.390866935E-1,2.571496964E-1,4.210717789E-1
1.752696360E1,-9.434156865E-2,3.002645820E-2,-1.016579628E0,1.021389279E0
1.753513875E1,2.899931371E-2,-1.066467911E-1,3.529148102E-1,3.698153073E-1
1.754331448E1,-2.422782406E-2,2.931546420E-2,-4.467382431E-1,4.483541477E-1
1.755149071E1,-1.081831008E-1,-2.824167162E-2,3.696861267E-1,3.862240381E-1
1.755966537E1,-1.172496527E-1,5.520737916E-2,1.446323395E-1,1.942005391E-1
1.756784106E1,8.086071908E-2,-8.804077655E-2,-1.259126663E-1,1.736192206E-1
1.757601702E1,1.477305740E-1,-7.808588445E-2,2.188501358E-1,2.753490690E-1
1.758419025E1,6.611034274E-3,-3.666706383E-3,-2.336578369E-1,2.337801002E-1
1.759236371E1,-2.700490505E-2,4.207926989E-2,3.457365036E-1,3.493331644E-1
1.760053702E1,1.414701343E-2,8.847013116E-3,-1.355056763E-1,1.365291029E-1
1.760871075E1,-1.032097042E-1,-7.249833643E-2,3.927135468E-2,1.321003070E-1
1.761688310E1,-5.557821319E-2,-5.550014228E-2,1.039142609E-1,1.302588852E-1
1.762505644E1,-1.796242595E-1,-2.896273881E-2,-1.043872833E-1,2.097627702E-1
1.763324879E1,-2.874510735E-2,3.112860024E-2,9.672260284E-2,1.055960835E-1
1.764142094E1,-9.786645323E-2,1.210859418E-2,-6.608676910E-2,1.187094005E-1
1.764959290E1,2.665805817E-2,-4.764001817E-2,7.995796204E-2,9.681683267E-2
1.765776494E1,-4.251093417E-2,-6.164008379E-2,1.291465759E-2,7.598333919E-2
1.766593656E1,6.292571872E-2,-3.018011898E-2,9.384155273E-4,6.979517377E-2
1.767410771E1,1.265666634E-2,-5.988232791E-3,-1.459121704E-3,1.407761240E-2
1.768228006E1,5.326937884E-2,2.517988533E-2,4.881954193E-2,7.651797842E-2
1.769045194E1,-3.055648878E-2,-1.543043554E-2,-2.540206909E-2,4.262701563E-2
1.769862298E1,-8.985407650E-3,-2.475924045E-2,2.966117859E-2,3.966790962E-2
1.770679437E1,-8.554677665E-2,-4.131118953E-2,-1.104259491E-2,9.563892659E-2
1.771496802E1,-6.613055617E-2,-2.432102710E-2,1.768398285E-2,7.264630801E-2
1.772314144E1,-9.468373656E-2,2.247557044E-3,1.528549194E-2,9.593595648E-2
1.773131333E1,-6.246024966E-1,4.887007177E-1,-3.264760494E0,3.359705010E0
1.773948621E1,3.291260451E-2,-2.399927080E-1,8.772439957E-1,9.100751438E-1
1.774765917E1,-1.527510583E-3,-3.018039167E-1,-2.791900635E-1,4.111386980E-1
1.775583210E1,-3.864276782E-2,1.356918514E-1,-8.045482635E-2,1.624146580E-1
1.776400579E1,-1.001907066E-1,-8.049155772E-2,2.116403580E-1,2.476059564E-1
1.777217871E1,4.526242614E-2,1.013293639E-1,-1.187534332E-1,1.625383189E-1
1.778035336E1,5.098134279E-2,-3.994646668E-2,1.517858505E-1,1.650265492E-1
1.778852690E1,-8.098510653E-2,-4.184674472E-2,-5.651378632E-2,1.072545830E-1
1.779670056E1,-2.758194879E-2,-1.398139000E-1,-1.403188705E-1,1.999951898E-1
1.780487548E1,-3.463083133E-2,2.574056387E-2,3.361215591E-1,3.388798808E-1
1.781305152E1,-1.033888161E-1,6.927314401E-2,-1.690635681E-1,2.099297641E-1
1.782124310E1,-3.379091248E-2,7.668340206E-2,1.038713455E-1,1.334594558E-1
1.782941664E1,-7.645331323E-3,-4.960776865E-2,-9.245967865E-2,1.052053895E-1
1.783759025E1,3.830679506E-2,-7.560411096E-2,-4.937171936E-2,9.808648640E-2
1.784576263E1,7.116883993E-3,-3.939025104E-2,6.075954437E-2,7.275963268E-2
1.785393552E1,3.808128834E-2,2.290755510E-2,8.088111877E-3,4.517032384E-2
1.786210725E1,-2.628369257E-2,2.049350739E-2,1.766300201E-2,3.771999443E-2
1.787027883E1,-4.719249904E-3,6.391339004E-3,-1.586055756E-2,1.773916063E-2
1.787844940E1,-6.181306392E-2,-4.378574342E-2,-1.346874237E-2,7.693798294E-2
1.788661963E1,-4.254831746E-2,-5.072691292E-2,1.046943665E-2,6.703124731E-2
1.789479144E1,-7.338067144E-2,6.777860224E-3,2.962017059E-2,7.942302460E-2
1.790296506E1,-4.679001868E-2,3.071888536E-2,-6.294250488E-3,5.632560124E-2
1.791113917E1,2.624867558E-1,-1.664507985E-1,-3.214379311E0,3.229371381E0
1.791931440E1,-6.246811748E-1,-3.580659628E-1,-2.567772865E0,2.666813696E0
1.792748883E1,1.908393949E-1,-6.060042381E-1,-2.885103226E-1,6.977814970E-1
1.793566363E1,5.947130173E-2,3.288606405E-1,1.107335091E0,1.156666399E0
1.794383617E1,-2.890059650E-1,-2.787666321E-1,-6.428642273E-1,7.579641797E-1
1.795200763E1,-2.688000351E-2,9.672234207E-2,-1.185483932E-1,1.553430642E-1
1.796018094E1,-3.434254602E-2,-8.491952717E-2,3.195686340E-1,3.324377362E-1
1.796835367E1,-8.782844245E-2,3.076058626E-2,-1.089963913E-1,1.433187437E-1
1.797652783E1,8.766996115E-2,-1.125685349E-1,-2.143507004E-1,2.574954755E-1
1.798469983E1,3.267679363E-2,-4.951897264E-2,3.698234558E-1,3.745521192E-1
1.799287163E1,4.543930292E-2,3.967590630E-2,-2.167711258E-1,2.250080638E-1
1.800104325E1,9.937949479E-3,4.242836684E-2,1.878414154E-1,1.928297863E-1
1.800921633E1,5.506045371E-2,-9.787745774E-3,-2.024164200E-1,2.099996681E-1
1.801739102E1,-4.740563408E-2,-5.270261317E-2,-9.228897095E-2,1.163705879E-1
1.802556533E1,-5.206516385E-2,-8.831392229E-2,9.924316406E-2,1.426861443E-1
1.803373856E1,-1.427646875E-1,-3.292343765E-2,-3.005123138E-2,1.495619780E-1
1.804191152E1,-1.137856990E-1,2.711430937E-2,2.022361755E-2,1.187070587E-1
1.805008363E1,-8.725760877E-2,1.803173125E-2,6.091785431E-2,1.079352519E-1
1.805825598E1,-3.872479871E-2,-2.955780923E-2,-6.119632721E-2,7.821933639E-2
1.806642879E1,8.110980988E-1,-8.079771996E-1,4.391603470E-1,1.226201081E0
1.807460052E1,-4.240679741E0,5.192238331E0,-6.453742504E0,9.305562630E0
1.808277317E1,-2.025877476E0,2.285624266E0,1.741814613E0,3.515988620E0
1.809094660E1,1.371275663E0,-2.266348839E0,-2.076971054E0,3.366087159E0
1.809911917E1,2.263028622E0,-3.063374519E0,1.045097351E0,3.949403811E0
1.810729210E1,6.869335175E-1,-5.018433332E-1,3.172683716E-1,9.079557303E-1
1.811546675E1,-3.987316191E-1,-3.004913777E-2,-5.853519440E-1,7.088912139E-1
1.812364983E1,1.116707474E-1,1.153735816E-1,-7.779026031E-2,1.784173303E-1
1.813182363E1,-9.915820509E-2,4.494437575E-2,8.740520477E-2,1.396138115E-1
1.813999871E1,7.667586207E-3,-2.068641335E-1,-2.286319733E-1,3.084220174E-1
1.814817240E1,-5.274936184E-2,-1.514842808E-1,3.435811996E-1,3.791807264E-1
1.815634633E1,-7.660686225E-2,-1.668459177E-2,-4.189586639E-2,8.889460370E-2
1.816452063E1,1.971976459E-2,1.030935198E-1,-5.387306213E-2,1.179807178E-1
1.817269340E1,1.389390230E-1,2.246809006E-2,2.273464203E-2,1.425683385E-1
1.818086671E1,1.298766434E-1,-8.247782290E-2,-1.137447357E-1,1.913332137E-1
1.818904106E1,5.284094065E-2,-1.559470594E-1,5.862998962E-2,1.747830828E-1
1.819721490E1,5.487835780E-2,-7.386527956E-2,2.031517029E-2,9.423597945E-2
1.820538744E1,-5.506624281E-2,1.738709211E-2,-7.785224915E-2,9.693077306E-2
1.821356071E1,-1.030563340E-1,3.443476558E-2,8.016204834E-2,1.350270900E-1
1.822173410E1,-1.648683250E-1,-2.518554777E-2,-2.758312225E-2,1.690464582E-1
1.822990956E1,-7.865402102E-2,-1.084955037E-1,1.550579071E-2,1.349005518E-1
1.823808417E1,-8.803647012E-2,-6.750070304E-2,4.183769226E-2,1.185628841E-1
1.824625813E1,-4.710030928E-2,-7.217824459E-3,-4.436302185E-2,6.510463756E-2
1.825443363E1,1.007009983E0,2.137663662E-1,5.496112823E0,5.591692171E0
1.826260844E1,3.206786811E-1,5.884872675E-1,-4.798792362E0,4.845364818E0
1.827078259E1,3.927406669E-1,-3.634842634E-1,1.538681030E0,1.629081138E0
1.827895690E1,-6.583988667E-2,1.263575256E-2,-4.101715088E-1,4.156142677E-1
1.828713056E1,2.125446796E-1,-2.802919149E-1,-1.252927780E-1,3.734127457E-1
1.829530563E1,-8.493340015E-2,1.613698155E-1,-5.753936768E-1,6.035990251E-1
1.830348167E1,-2.137433290E-1,-1.504766345E-1,6.336832047E-1,6.854807307E-1
1.831166225E1,-2.477496713E-1,5.513583124E-2,1.620340347E-1,3.011227124E-1
1.831983548E1,-4.398532584E-2,-1.357750595E-1,-1.396474838E-1,1.996772280E-1
1.832800975E1,-4.164978862E-2,-1.137023866E-1,2.242641449E-1,2.548673072E-1
1.833618379E1,7.629962265E-2,3.770320117E-2,-3.192348480E-1,3.303847030E-1
1.834435971E1,6.147827953E-2,2.328523993E-2,4.852218628E-1,4.896550187E-1
1.835253675E1,5.371458083E-2,-3.900160640E-2,-2.617635727E-1,2.700491612E-1
1.836071386E1,-1.810366660E-2,-1.443137079E-1,1.308851242E-1,1.956657987E-1
1.836889036E1,3.434897959E-2,-1.100282371E-1,8.771896362E-3,1.155984927E-1
1.837706809E1,-1.328987181E-1,-4.021666199E-2,-8.940029144E-2,1.651419429E-1
1.838524586E1,-3.010360524E-2,3.677150607E-2,6.382369995E-2,7.957283068E-2
1.839342394E1,-1.424340308E-1,2.036505938E-2,-1.279830933E-2,1.444506334E-1
1.840160148E1,-5.341010168E-2,-9.902431816E-2,8.741378784E-3,1.128488646E-1
1.840977675E1,-1.322172433E-1,-1.125417873E-1,6.858158112E-2,1.866828503E-1
1.841795263E1,-5.001319572E-2,-5.432897806E-2,-2.720546722E-2,7.869622005E-2
1.842612821E1,-4.000138491E-2,-2.730424702E-2,3.981781006E-2,6.269841065E-2
1.843430398E1,2.494575083E-2,1.629348099E-2,4.699039459E-2,5.564049956E-2
1.844248009E1,-1.051085442E-2,-1.672045738E-1,9.246349335E-2,1.913565916E-1
1.845065832E1,5.384473205E-1,2.013454437E-1,4.713305473E0,4.748232723E0
1.845883456E1,2.083570808E-1,3.058801293E-1,-2.296959400E0,2.326585011E0
1.846700975E1,-2.545945346E-1,-7.768888474E-1,4.731273651E-1,9.445761811E-1
1.847518509E1,-2.039086819E-2,2.159356773E-1,-2.690963745E-1,3.456253217E-1
1.848335975E1,1.751623601E-1,-6.859329343E-2,2.695808411E-1,3.287259073E-1
1.849153244E1,-2.444406599E-2,2.161603719E-1,-2.882585526E-1,3.611312945E-1
1.849970571E1,-1.056414992E-1,-1.208513454E-1,2.456378937E-1,2.934333806E-1
1.850787982E1,-1.586632133E-1,-8.217379451E-2,-9.670257568E-4,1.786826317E-1
1.851605421E1,-1.219710186E-1,-1.127595305E-1,-1.398458481E-1,2.171370589E-1
1.852422948E1,9.823178500E-2,1.252280176E-2,1.498422623E-1,1.796079277E-1
1.853240486E1,2.431120723E-2,1.064635515E-1,-2.500009537E-1,2.728112891E-1
1.854057963E1,6.734821200E-2,-2.024997771E-2,2.527799606E-1,2.623805476E-1
1.854875390E1,4.302273691E-2,-1.323097944E-1,-4.889297485E-2,1.474698633E-1
1.855692717E1,-2.393707633E-2,-1.677448750E-1,-7.523632050E-2,1.853964148E-1
1.856510090E1,-3.854300827E-2,-5.949848145E-2,1.258707047E-1,1.444612996E-1
1.857327521E1,-1.101302952E-1,4.136407375E-2,-4.412460327E-2,1.256449327E-1
1.858144990E1,-4.062959552E-1,-2.292545885E-2,-4.121459961E0,4.141501441E0
1.858962444E1,-1.828485727E-2,-4.865516126E-1,4.145858765E0,4.174351651E0
1.859779906E1,-7.141458392E-1,-5.280243158E-1,-1.449386597E0,1.699863366E0
1.860597378E1,-2.298079133E-1,-3.186432123E-1,1.100358963E0,1.168389927E0
1.861415456E1,1.819282919E-1,1.144738495E-2,-6.402769089E-1,6.657202611E-1
1.862232859E1,-4.023110569E-1,8.765086532E-3,7.123775482E-1,8.181764995E-1
1.863050202E1,1.087757871E-1,9.836120903E-2,-9.209728241E-2,1.731733488E-1
1.863867648E1,-5.721036345E-2,-5.704040825E-2,6.347656250E-2,1.027419478E-1
1.864685405E1,9.133727103E-2,-1.035667509E-1,-1.209154129E-1,1.835459235E-1
1.865503059E1,1.268043518E-1,-9.278985113E-2,1.089153290E-1,1.911853786E-1
1.866320429E1,8.879903704E-2,-2.491475642E-2,-8.414268494E-3,9.261108994E-2
1.867137740E1,5.345460027E-2,6.896449625E-2,-1.808071136E-1,2.007603257E-1
1.867955094E1,3.919706494E-2,3.843002021E-2,1.878900528E-1,1.957445997E-1
1.868772386E1,-4.847006127E-2,-7.347708195E-2,-1.042175293E-1,1.364167212E-1
1.869589586E1,-9.602791071E-2,-1.039683893E-1,1.787662506E-2,1.426546857E-1
1.870406752E1,-1.053220108E-1,-8.373293281E-2,8.729267120E-2,1.603868462E-1
1.871223771E1,-1.711797714E-1,4.614765942E-2,-1.282024384E-1,2.187875358E-1
